,id_processo,data,status,tipo_da_acao,comarca,tipo_movimento,julgamento
293,5853,2022-05-20,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
294,6264,2016-03-15,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
295,6935,2020-01-08,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
296,9312,2022-11-07,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
297,7234,2016-04-29,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,False
298,8558,2022-02-03,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
299,2775,2020-12-07,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
300,2585,2017-12-19,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
301,1654,2018-08-12,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
302,3655,2017-08-23,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
303,7131,2019-12-04,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
304,3528,2020-10-31,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,False
305,7671,2016-08-06,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
306,6118,2018-02-14,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
307,509,2017-06-22,Arquivado,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
308,6102,2017-06-27,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
309,1418,2018-12-10,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
310,4832,2018-01-22,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,False
311,3307,2018-03-03,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
312,7657,2017-05-05,Em andamento,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
313,365,2018-03-27,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
314,8533,2019-12-28,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
315,5731,2016-05-09,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
316,265,2020-07-27,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
317,8621,2017-09-10,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
318,7294,2019-05-06,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
319,7719,2016-02-12,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
320,7155,2022-04-27,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
321,5648,2020-04-16,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
322,80,2017-01-20,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
323,1547,2016-09-08,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
324,9056,2016-05-24,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
325,4108,2016-09-23,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,True
326,825,2022-04-01,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
327,3495,2016-12-04,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
328,8532,2017-02-24,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
329,5615,2019-01-25,Em andamento,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
330,4645,2018-02-20,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
331,4049,2017-06-15,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
332,577,2018-12-27,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
333,1101,2019-07-07,Concluído,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
334,7818,2020-03-03,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,True
335,5759,2020-03-06,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
336,3133,2019-02-19,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
337,2056,2017-03-04,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,True
338,7041,2016-11-30,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
339,4099,2022-10-17,Em andamento,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
340,5373,2019-09-30,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
341,7051,2018-05-29,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
342,5051,2016-01-21,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
343,8603,2019-09-28,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,False
344,4061,2017-10-11,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
345,1022,2019-04-01,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
346,8253,2021-10-21,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
347,2681,2019-03-25,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
348,2544,2022-01-28,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,False
349,9571,2022-06-28,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
350,2835,2022-03-07,Arquivado,Ação Civil Pública,Comarca de São Bernardo do Campo,Processo iniciado,True
351,763,2018-06-27,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Processo iniciado,True
352,8232,2019-12-23,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
353,11,2017-07-08,Arquivado,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
354,9662,2016-02-23,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
355,1813,2017-11-06,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
356,2675,2022-04-14,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,True
357,287,2016-12-14,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
358,6073,2022-05-10,Concluído,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,False
359,1694,2020-01-21,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,False
360,9622,2016-10-29,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
361,3332,2021-04-03,Arquivado,Ação de Indenização,Comarca de São Paulo,Processo iniciado,True
362,5962,2020-06-22,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,True
363,1721,2017-04-22,Arquivado,Ação Penal,Comarca de Santo André,Execução de sentença,False
364,3029,2019-01-01,Arquivado,Ação Penal,Comarca de São Bernardo do Campo,Processo iniciado,False
365,7545,2022-03-13,Em andamento,Ação Penal,Comarca de Osasco,Processo iniciado,True
366,6547,2018-02-20,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
367,1753,2016-08-19,Em andamento,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
368,5552,2022-03-05,Arquivado,Ação Penal,Comarca de São Paulo,Execução de sentença,True
369,6151,2019-08-29,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,True
370,6045,2020-07-15,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
371,5496,2020-01-19,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
372,9188,2017-11-17,Concluído,Ação de Indenização,Comarca de São Paulo,Processo iniciado,False
373,842,2020-06-21,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,False
374,7285,2022-09-26,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,True
375,2905,2021-03-26,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
376,930,2017-05-09,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,True
377,1572,2019-03-27,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
378,1645,2019-06-30,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
379,7188,2019-11-27,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
380,2646,2017-06-30,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,False
381,2193,2021-08-12,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
382,1523,2022-08-25,Arquivado,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
383,8445,2020-01-12,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
384,6226,2020-11-18,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
385,9598,2017-08-30,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,False
386,9417,2016-04-25,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
387,7474,2022-10-25,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
388,5011,2022-07-28,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
389,7077,2016-05-14,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,False
390,843,2017-12-28,Concluído,Ação Penal,Comarca de São Paulo,Processo iniciado,True
391,8146,2021-07-29,Arquivado,Ação Penal,Comarca de São Paulo,Processo iniciado,False
392,8128,2021-04-30,Concluído,Ação Penal,Comarca de Santo André,Processo iniciado,False
393,5286,2022-10-16,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,False
394,790,2021-03-26,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
395,8142,2016-10-21,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
396,2346,2019-03-27,Em andamento,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
397,5314,2018-05-01,Em andamento,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
398,4892,2020-06-12,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
399,4432,2016-05-26,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
400,1170,2019-03-02,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
401,65,2019-05-08,Concluído,Ação Penal,Comarca de São Paulo,Execução de sentença,False
402,1641,2019-11-13,Concluído,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
403,3191,2018-01-26,Arquivado,Ação Penal,Comarca de Santo André,Processo iniciado,False
404,6012,2016-09-26,Arquivado,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
405,8400,2018-09-27,Concluído,Ação Civil Pública,Comarca de Santo André,Processo iniciado,False
406,6079,2017-10-26,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,True
407,9359,2022-04-27,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,True
408,1299,2016-11-23,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,True
409,5700,2018-04-30,Em andamento,Ação Civil Pública,Comarca de São Paulo,Processo iniciado,False
410,9490,2019-08-30,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,True
411,3202,2017-02-06,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
412,6566,2022-07-23,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
413,3407,2019-08-12,Concluído,Ação Civil Pública,Comarca de Osasco,Execução de sentença,False
414,8731,2022-04-22,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
415,8852,2019-11-09,Arquivado,Ação Penal,Comarca de Osasco,Execução de sentença,False
416,5003,2021-01-26,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
417,3653,2020-12-21,Arquivado,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
418,6411,2021-01-29,Em andamento,Ação Penal,Comarca de Osasco,Execução de sentença,False
419,1252,2019-11-08,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,False
420,9244,2017-09-18,Em andamento,Ação Civil Pública,Comarca de São Bernardo do Campo,Execução de sentença,True
421,2145,2016-12-29,Em andamento,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
422,5329,2020-12-02,Concluído,Ação Penal,Comarca de Osasco,Processo iniciado,False
423,4455,2017-07-10,Concluído,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
424,7835,2021-09-25,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
425,7732,2022-01-04,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,True
426,6583,2016-06-02,Arquivado,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,False
427,8076,2016-06-01,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
428,962,2018-08-20,Concluído,Ação Penal,Comarca de Osasco,Execução de sentença,False
429,7324,2018-03-24,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
430,282,2016-12-18,Em andamento,Ação Penal,Comarca de Santo André,Execução de sentença,True
431,1931,2017-05-21,Em andamento,Ação de Indenização,Comarca de Osasco,Processo iniciado,False
432,8112,2018-05-02,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
433,7578,2016-12-09,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
434,4418,2017-03-24,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
435,7891,2021-08-09,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,False
436,8868,2017-01-17,Arquivado,Ação Civil Pública,Comarca de Osasco,Execução de sentença,True
437,9485,2022-01-14,Concluído,Ação de Indenização,Comarca de Osasco,Execução de sentença,False
438,3634,2018-09-29,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,True
439,5479,2017-09-10,Arquivado,Ação Civil Pública,Comarca de São Paulo,Execução de sentença,False
440,3469,2019-07-05,Concluído,Ação de Indenização,Comarca de São Paulo,Execução de sentença,False
441,6507,2020-11-29,Concluído,Ação Penal,Comarca de Santo André,Execução de sentença,False
442,8396,2021-10-15,Arquivado,Ação Penal,Comarca de Osasco,Processo iniciado,True
443,6750,2019-07-28,Concluído,Ação de Indenização,Comarca de Santo André,Processo iniciado,True
444,8318,2017-03-31,Arquivado,Ação Civil Pública,Comarca de Santo André,Execução de sentença,True
445,5969,2016-02-01,Concluído,Ação de Indenização,Comarca de São Bernardo do Campo,Execução de sentença,True
446,4926,2016-06-28,Em andamento,Ação de Indenização,Comarca de Santo André,Execução de sentença,False
447,1941,2019-11-19,Em andamento,Ação Penal,Comarca de São Paulo,Execução de sentença,False
448,8747,2017-11-27,Em andamento,Ação Penal,Comarca de São Bernardo do Campo,Execução de sentença,True
449,9636,2022-12-22,Arquivado,Ação Civil Pública,Comarca de Osasco,Processo iniciado,False
450,1153,2020-09-17,Em andamento,Ação Penal,Comarca de Santo André,Processo iniciado,False
